LAB_ID,NAME,type,DATE/TIME,PH,SPCOND,CL,SO4,CA,K,MG,NA,AL,FE,MN,SI,SR,NH4,NO3,SRP,TN_,TP_,NPOC,TC-IC,DOC,UVA254,UVA360,UVA360F,BDOC,BR,THGF,MEHGF,O-18,D,FE2,FE3,RunoffVolume_L,TEMPC
348065,S2S SUB,SUB,3/15/2010 9:30,5.28,31.41,0.13,1.8,4.85,0.57,1.23,0.41,0.91,0.32,0.01,1.97,0.02,,,0.02,1.01,0.06,,42.73,38.9,1.86,,,,,,,-16.25,-121.3,,,,
219036,S2S SURF,SURF,3/16/2010 9:30,6.06,38,0.08,1.84,4.16,1.9,1.01,0.22,0.22,0.2,0,1.67,0.02,,,0.09,1.4,0.16,,28.91,,,,,,,,,,,,,45,8
219037,S2S SUB,SUB,3/16/2010 9:40,5.23,33.45,0.22,2.5,5.53,0.69,1.37,0.53,1.03,0.26,0,2.22,0.02,,,0.02,0.95,0.04,,42.56,,,,,,,,,,,,,250,4
219038,S2N SUB,SUB,3/16/2010 9:45,5.76,26.44,0.24,2.51,2.69,0.27,0.99,1.34,0.79,0.35,0,4.7,0.01,,,0.01,0.24,0.03,,15.45,,,,,,,,,,,,,75,9
219039,S2N SURF,SURF,3/16/2010 9:50,6.11,36.77,0.12,2.44,5.59,5.3,1.48,0.27,0.07,0.04,0,3.94,0.02,,,0.27,1.52,0.39,,23.67,,,,,,,,,,,,,66,9
219040,S6S SURF,SURF,3/16/2010 12:50,6,59.04,0.06,4.84,6.02,3.61,1.5,0.26,0.14,0.19,0.03,3.24,0.02,,,0.25,1.81,0.3,,42.91,,,,,,,,,,,,,26,12
348074,S2S SUB,SUB,3/16/2010 13:05,5.29,34.68,0.12,1.78,5.26,0.64,1.34,0.42,0.99,0.33,0,2.4,0.02,,,0.02,1.38,0.09,,46.32,42.8,1.9,,,,0.05,,,-16.06,-114,,,,
348075,S2S SURF,SURF,3/16/2010 13:10,,0,0.13,2.52,,,,,,,,,,,,,,,,27.06,32.3,1.68,,,,0.101,,,,,,,0.4,
219041,S6N SURF,SURF,3/16/2010 13:10,5.79,47.1,0.35,3.73,2.54,5.81,0.48,0.2,0.12,0.12,0,2.48,0.01,,,0.54,2.59,0.6,,19.96,,,,,,,,,,,,,5,16
348076,S2N SURF,SURF,3/16/2010 13:25,,50.18,0.26,2.51,5.44,4.88,1.43,0.15,0.07,0.08,0,4.11,0.02,,,0.28,1.55,0.42,,15.24,23.4,1.07,,,,0.055,,,-8.7,-59.86,,,4,
348077,S2N SUB,SUB,3/16/2010 13:30,,25.7,0.36,3,2.51,0.36,1,1.17,1.01,0.54,0,5.01,0.01,,,0.01,0.2,0.03,,15.13,14.1,0.77,,,,0.022,,,,,,,2.5,
348092,S2S SUB,SUB,3/17/2010 22:16,5.36,36,0.09,1.93,6.04,0.65,1.54,0.57,1.19,0.44,0.01,2.82,0.02,,,0.01,1.24,0.07,,49.07,,,,,,,,,-15.72,-115.14,,,,
348091,S2S SUB,SUB,3/18/2010 8:30,,34.8,0.07,1.94,6.15,0.61,1.57,0.58,1.19,0.43,0.02,2.89,0.02,,,0,1.07,0.06,,49.81,46.5,2.06,,,,,,,-15.99,-114.27,,,122,4
219042,S6S SURF,SURF,3/18/2010 12:10,6.03,68.64,0.01,5.9,6.83,3.8,1.69,0.46,0.15,0.25,0.03,3.74,0.02,,,0.32,2.2,0.34,,54.51,,,,,,,,,,,,,2,17
219043,S2N SURF,SURF,3/18/2010 13:05,6.01,52.32,0.08,3.2,5.75,4.14,1.42,0.21,0.06,0.04,0,4.44,0.02,,,0.32,1.28,0.35,,25.67,,,,,,,,,,,,,27,13
219044,S2N SUB,SUB,3/18/2010 13:10,5.88,27.12,0.19,2.52,2.7,0.31,1.01,1.2,0.83,0.42,0,5.01,0.01,,,0.01,0.22,0.03,,14.71,,,,,,,,,,,,,30,13
219045,S2S SUB,SUB,3/18/2010 13:30,5.34,36.12,0.06,2.04,5.69,0.56,1.39,0.51,0.99,0.25,0,2.74,0.03,,,0.01,0.75,0.03,,51.7,,,,,,,,,,,,,125,11
219046,S2S SURF,SURF,3/18/2010 13:35,5.97,41.64,0.12,1.36,4.51,1.83,1.03,0.22,0.22,0.24,0.02,2.02,0.02,,,0.12,1.61,0.17,,40.86,,,,,,,,,,,,,15,13
348093,S2S SUB,SUB,3/18/2010 17:19,5.34,37.32,0.07,1.91,6.76,0.67,1.72,0.61,1.29,0.46,0.02,3.16,0.03,,,0,0.91,0.02,,52.08,,,,,,,,,-14.43,-111.57,,,,
219047,S2N SUB,SUB,3/21/2010 9:40,6,41.04,0.31,4.24,4.11,0.49,1.51,2.13,0.98,0.5,0,6.76,0.02,,,0.01,0.32,0.03,,21.29,,,,,,,,,,,,,15,6
219048,S2N SURF,SURF,3/21/2010 9:45,6.12,52.92,0.09,3.47,5.7,4.14,1.38,0.22,0.05,0.04,0,3.84,0.02,,,0.3,1.11,0.31,,24.5,,,,,,,,,,,,,10,6
219049,S2S SURF,SURF,3/21/2010 10:00,6.03,45.6,0.1,1.2,4.81,2.01,1.05,0.22,0.2,0.28,0.02,2.17,0.02,,,0.1,1.69,0.14,,44.93,,,,,,,,,,,,,5,4.5
219050,S2S SUB,SUB,3/21/2010 10:05,5.31,41.28,0.06,2.42,6.5,0.7,1.6,0.62,1.15,0.13,0,3.47,0.03,,,0,0.65,0.03,,60.22,,,,,,,,,,,,,56,4
219051,S2N SUB,SUB,3/24/2010 14:20,6.11,58.54,0.45,6.93,5.93,0.6,2.15,3.53,0.45,0.09,0,0.89,0.03,,,0,0.6,0.02,,33.64,,,,,,,,,,,,,1,15
219052,S2N SURF,SURF,3/25/2010 8:35,6.1,73.89,0.18,4.13,7.39,5.56,1.8,0.3,0.04,0.03,0,4.81,0.03,,,0.41,2.69,0.46,,27.36,,,,,,,,,,,,,2,1
219053,S2S SUB,SUB,3/25/2010 9:20,5.26,24.15,0.12,1.67,3.03,0.42,0.74,0.46,0.58,0.08,0,1.73,0.01,,,0,0.45,0.02,,27.48,,,,,,,,,,,,,6,0
348105,S2S SUB,SUB,3/31/2010 6:25,5.51,34.84,0.08,2.61,5.03,0.5,1.43,1.07,2.09,1.22,0.02,6.3,0.02,,,0.01,0.68,0.06,,39.94,36.8,1.54,,,,,,,-13.87,-104.33,,,,
219064,S2N SURF,SURF,3/31/2010 11:30,6.17,71,0.42,3.72,7.92,5.39,1.85,0.26,0.04,0.04,0,5.48,0.03,,,0.37,1.64,0.39,,32.54,,,,,,,,,,,,,4,20
348108,S2S SUB,SUB,4/1/2010 6:25,5.41,39.85,0.1,2.3,6.15,0.47,1.67,0.96,1.43,0.62,0.01,4.77,0.02,,,0.01,0.62,0,,49.05,,,,,,,,,-14.34,-105.88,,,,
348106,S2S SUB,SUB,4/1/2010 11:50,,38.84,0.07,2.37,5.94,0.49,1.65,1.01,1.54,0.71,0.01,5.25,0.02,,,0.01,0.74,0.03,,46.01,43.1,1.69,,,,,,,-14.52,-105.07,,,,
348107,S2S SURF,SURF,4/1/2010 12:00,6.06,46.1,0.18,1.37,5.54,2.46,1.26,0.28,0.21,0.3,0.02,2.94,0.02,,,0.11,1.73,0.16,,42.48,39.2,2.14,,,,,,,-14.08,-108.42,,,,
219065,S2S SURF,SURF,4/1/2010 13:50,6.12,47.21,0.18,1.38,5.32,2.24,1.16,0.26,0.18,0.27,0.02,2.97,0.02,,,0.1,1.46,0.13,,45.18,,,,,,,,,,,,,26,10
219066,S2S SUB,SUB,4/2/2010 16:15,5.34,39.11,0.04,2.32,5.66,0.43,1.42,0.82,0.93,0.2,0,3.94,0.02,,,0,0.53,0.03,,50.76,,,,,,,,,,,,,180,12.5
348110,S2S SUB,SUB,4/2/2010 17:49,,33.42,,2.21,6.19,0.53,1.65,0.87,1.27,0.5,0.01,4.22,0.02,,,0.01,0.61,0,,48.81,,,,,,,,,-13.81,-102.42,,,,
348111,S2S SUB,SUB,4/3/2010 23:06,,32.08,,2.54,5.51,0.39,1.51,0.92,1.42,0.61,0.01,4.75,0.02,,,0.01,0.56,0,,42.95,38.9,1.71,,,,,,,-14.09,-104.07,,,,
348112,S2S SUB,SUB,4/5/2010 16:32,5.45,32.94,,2.89,4.6,0.34,1.31,0.88,1.41,0.69,0.01,5.01,0.02,,,0.01,0.45,0,,34.5,,,,,,,,,-13.81,-103.94,,,,
348116,S2S SUB,SUB,4/6/2010 8:35,,28.06,0.07,2.81,3.92,0.28,1.16,0.9,1.35,0.69,0.01,4.8,0.02,,,0.01,0.41,0.02,,27.98,26.9,1.37,,,,,,,-14.17,-102.29,,,,
219067,S2N SUB,SUB,4/6/2010 11:40,5.87,34.89,0.15,3.59,3.11,0.48,1.26,1.89,1.42,0.99,0.01,7.83,0.01,,,0.01,0.22,0.04,,13.3,,,,,,,,,,,,,45,14
219068,S2S SUB,SUB,4/6/2010 11:50,5.51,32.57,0.03,2.83,4.4,0.3,1.19,0.85,0.97,0.35,0,4.59,0.02,,,0.01,0.43,0.03,,34.59,,,,,,,,,,,,,185,7
219069,S2S SURF,SURF,4/6/2010 11:55,6.04,45.14,0.06,1.74,5.09,2.33,1.1,0.28,0.22,0.27,0.02,3.65,0.02,,,0.08,0.86,0.1,,42.19,,,,,,,,,,,,,15,6
219070,S2S SUB,SUB,4/8/2010 12:25,5.8,30.2,0.05,3.33,3.64,0.33,1.07,1.14,1.17,0.63,0,5.82,0.02,,,0.01,0.35,0.03,,25.08,,,,,,,,,,,,,96,2
219075,S2S SUB,SUB,4/12/2010 7:50,5.77,30.84,0.06,3.62,3.23,0.35,0.99,1.42,1.3,0.79,0.01,6.53,0.01,,,0.01,0.3,0.03,,20.35,,,,,,,,,,,,,56,5
348122,S2S SUB,SUB,4/12/2010 17:58,,30.37,0.13,3.6,3.25,0.32,1.07,1.42,1.54,0.94,0.01,6.45,0.01,,,0.01,0.31,0.06,,18.65,,,,,,,,,-13.84,-98.1,,,,
348126,S2S SUB,SUB,4/15/2010 11:05,5.49,30.73,0.1,3.86,3.17,0.24,1.05,1.35,1.33,0.8,0.01,6.07,0.01,,,0.01,0.3,0.06,,16.02,17.3,0.86,,,,,,,-14.12,-101.02,,,90,
219082,S2S SUB,SUB,4/15/2010 13:05,5.94,29.76,0.09,4.18,3.13,0.27,0.93,1.27,1.01,0.62,0,5.96,0.01,,,0.01,0.29,0,,17.11,,,,,,,,,,,,,96,13
348143,S2S SUB,SUB,4/15/2010 19:01,,31.21,0.1,3.89,3.2,0.24,1.05,1.37,1.28,0.78,0.01,5.99,0.01,,,0.01,0.3,0.01,,16.43,,,,,,,,,-13.61,-100.85,,,,
348136,S2S SUB,SUB,4/18/2010 16:13,5.86,30.73,0.11,3.95,3.06,0.25,1.04,1.44,1.04,0.61,0.01,5.62,0.01,,,0.01,0.25,0.01,,13.87,14.9,0.67,,,,,,,-13.95,-99.62,,,,
219083,S2S SUB,SUB,4/19/2010 7:10,5.91,30.12,0.13,4.24,3.03,0.24,0.94,1.42,0.78,0.44,0,5.69,0.01,,,0.01,0.25,0,,42.59,,,,,,,,,,,,,76,5
219084,S2S SUB,SUB,4/22/2010 9:35,5.88,30,0.21,4.77,,,,,,,,,,,,0,,,,13.07,,,,,,,,,,,,,11,1
348150,S2S SUB,SUB,4/30/2010 9:32,,27.01,0.13,4.04,2.91,0.24,0.93,1.34,1.42,0.82,0.01,6.4,0.01,,,0,0.26,0,,16.11,,,,,,,,,-13.66,-102.56,,,,
348151,S2S SUB,SUB,4/30/2010 18:00,,27.84,0.14,4.06,3.02,0.25,0.94,1.23,1.04,0.52,0,5.5,0.01,,,0,0.31,0,,18.15,,,,,,,,,-14.14,-101.94,,,,
219095,S2S SURF,SURF,5/1/2010 12:05,6.01,77.82,0.67,3.47,,,,,,,,,,,,0.19,,,,41.72,,,,,,,,,,,,,6,9
219096,S2S SUB,SUB,5/1/2010 12:10,5.5,28.56,0.18,4.42,,,,,,,,,,,,0.01,,,,17.91,,,,,,,,,,,,,240,9
348152,S2S SUB,SUB,5/1/2010 12:35,,27.6,0.13,3.97,2.88,0.23,0.92,1.31,0.99,0.49,0,5.49,0.01,,,0,0.29,0,,17.07,,,,,,,,,-14.32,-102.79,,,1,
219097,S2N SURF,SURF,5/1/2010 12:50,5.94,91.27,0.74,4.66,,,,,,,,,,,,0.48,,,,46.76,,,,,,,,,,,,,5,10
348158,S2S SUB,SUB,5/1/2010 14:34,,28.08,0.18,4.02,3.05,0.18,0.98,1.43,1.03,0.52,0,5.53,0.01,,,0,0.29,0.01,,16.43,18.2,0.74,,,,,,,-14.11,-101.88,,,,
348159,S2S SUB,SUB,5/1/2010 20:49,5.41,28.56,0.14,3.96,3.02,0.19,0.97,1.45,0.98,0.48,0,5.54,0.01,,,0,0.26,0.03,,16.45,18,0.7,,,,,,,-14.06,-102.67,,,,
219098,S6S SURF,SURF,5/3/2010 10:05,5.99,113.28,1.06,7.64,,,,,,,,,,,,0.8,,,,48.15,,,,,,,,,,,,,2,5
